feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
DDX21	Helicobacter	Helicobacter	0.0132168941983301	0.0609958168510337	855	418	0.828505694450004	0.949250337362516
CLEC5A	Helicobacter	Helicobacter	0.0133409270433301	0.0615225470342572	855	392	0.828380346187348	0.949250337362516
ELL2	Prevotella	Prevotella	-0.0779466809840936	0.360684411746462	855	420	0.828955703624974	0.949330856189846
FCHO1	Prevotella	Prevotella	-0.0794211907005112	0.367379009506429	855	436	0.82889683402118	0.949330856189846
NUP107	Streptococcus	Streptococcus	0.0798958742382897	0.370126417797386	855	436	0.829147914199222	0.949333540415871
TRIP13	Lactobacillus	Lactobacillus	-0.0188271748523496	0.0877467812812147	855	433	0.83015990357175	0.950274614894402
KIF2C	Lactobacillus	Lactobacillus	0.0189942859178554	0.0886345763233536	855	442	0.830365489235504	0.950292388687919
KCNA5	Prevotella	Prevotella	0.0775517795768408	0.365172045668868	855	367	0.831868953770372	0.950940000235228
KLF15	Streptococcus	Streptococcus	0.0787317081674563	0.370849855937333	855	452	0.831923357043301	0.950940000235228
DDX31	Streptococcus	Streptococcus	-0.0787493325852825	0.371122871203286	855	406	0.832008119569581	0.950940000235228
RBPMS2	Streptococcus	Streptococcus	-0.0791209502363886	0.373336549646138	855	371	0.832213064424923	0.950940000235228
FEN1	Lactobacillus	Lactobacillus	0.0191839704518904	0.0904018007597111	855	408	0.831995829490665	0.950940000235228
PSKH1	Streptococcus	Streptococcus	0.0790568152517088	0.373145953223056	855	460	0.832262688205872	0.950940000235228
KCTD8	Lactobacillus	Lactobacillus	0.0192201594374717	0.0905439905837329	855	404	0.831944020036007	0.950940000235228
MELK	Prevotella	Prevotella	-0.075580065127981	0.35780068725243	855	452	0.832754512487436	0.951108762037076
MYZAP	Streptococcus	Streptococcus	0.077457110388267	0.367191569486589	855	430	0.832981053792071	0.951108762037076
HK2.DT	Prevotella	Prevotella	0.0776561157958366	0.367887576364132	855	422	0.83287039786643	0.951108762037076
LINC01614	Streptococcus	Streptococcus	0.0779453432728109	0.37000594396964	855	361	0.833203367695588	0.951145396912771
CWH43	Prevotella	Prevotella	0.0736571425100325	0.353243088252441	855	362	0.834875426903223	0.951662210660202
RCC2	Helicobacter	Helicobacter	0.0125791344950792	0.0601186614894492	855	441	0.834312305367985	0.951662210660202
PUS7	Helicobacter	Helicobacter	0.0126572847937208	0.0606040469458258	855	426	0.834613765676753	0.951662210660202
MASTL	Helicobacter	Helicobacter	0.0127511063239555	0.0610911004985225	855	433	0.834714695608873	0.951662210660202
PPM1H	Prevotella	Prevotella	0.0759316476415809	0.364404115496298	855	468	0.834988423633262	0.951662210660202
WDR43	Helicobacter	Helicobacter	0.0128396384883282	0.0612528385755826	855	412	0.8340168702616	0.951662210660202
TONSL	Streptococcus	Streptococcus	0.0772859664452278	0.37046565553754	855	419	0.834796154851985	0.951662210660202
RTKN2	Streptococcus	Streptococcus	0.0770485870701521	0.370469371841509	855	423	0.835297903937447	0.95179797622772
MELK	Lactobacillus	Lactobacillus	-0.0181347756561728	0.0879320205235293	855	452	0.836655769630555	0.952693884799083
SOX4	Prevotella	Prevotella	0.0750211576515103	0.362928167594806	855	428	0.836285316533365	0.952693884799083
QSOX2	Prevotella	Prevotella	0.0755253063588467	0.366103969343287	855	424	0.836610182800632	0.952693884799083
PIK3AP1	Streptococcus	Streptococcus	-0.0760241101974498	0.370349610075758	855	439	0.837405228571246	0.952779476041016
SAPCD2	Lactobacillus	Lactobacillus	0.0184713754669479	0.0900198673473549	855	439	0.837471141301998	0.952779476041016
CALCOCO1	Helicobacter	Helicobacter	0.0126441609987414	0.0616747400204556	855	402	0.837610633733867	0.952779476041016
PBXIP1	Streptococcus	Streptococcus	-0.0765144801139011	0.373387005497418	855	408	0.837683715335262	0.952779476041016
GABPB1	Helicobacter	Helicobacter	-0.0126692670661443	0.0617541001455572	855	398	0.837498878901337	0.952779476041016
ABCE1	Lactobacillus	Lactobacillus	0.0185672988109041	0.0907190089309355	855	424	0.837880400101157	0.952786445418645
NAA25	Prevotella	Prevotella	0.0744765418399519	0.364880667854374	855	448	0.838314852942572	0.953063725491782
ENHO	Prevotella	Prevotella	0.0751893722884731	0.368977202391806	855	421	0.838575954541082	0.953143844670473
FANCD2	Prevotella	Prevotella	0.0732149797421104	0.360521594488793	855	426	0.839120612201819	0.953329484437422
MCM8	Streptococcus	Streptococcus	0.0755630708060906	0.371972316094665	855	420	0.839072991806984	0.953329484437422
FABP4	Streptococcus	Streptococcus	0.0751938077286497	0.37115652107587	855	414	0.839501501064583	0.953545548687623
PEBP4	Prevotella	Prevotella	0.0708169349166498	0.35520134487889	855	403	0.84202008907719	0.95362445960269
MT1X	Lactobacillus	Lactobacillus	-0.0177200828836034	0.0889475421699754	855	429	0.842138764419802	0.95362445960269
AKR1C1	Helicobacter	Helicobacter	0.0121184098022052	0.0608694372856195	855	422	0.842241122721096	0.95362445960269
PDCD11	Lactobacillus	Lactobacillus	0.0179964473809694	0.0898522771355971	855	429	0.841302316617951	0.95362445960269
RFWD3	Prevotella	Prevotella	-0.0731397366298698	0.365645981575163	855	428	0.841505937825666	0.95362445960269
PHYHD1	Prevotella	Prevotella	0.0729497351320146	0.365994767856111	855	454	0.842060891470258	0.95362445960269
FAXDC2	Prevotella	Prevotella	0.0734335854908554	0.366722777074946	855	407	0.8413386717814	0.95362445960269
SNRPN	Streptococcus	Streptococcus	0.0745836474805303	0.372045791146313	855	418	0.84116181154503	0.95362445960269
HOXA11.AS	Helicobacter	Helicobacter	-0.0124435570072605	0.0616271594234076	855	360	0.840030161623954	0.95362445960269
ACAT1	Lactobacillus	Lactobacillus	-0.0181741401774657	0.0903573474565413	855	420	0.840640195691529	0.95362445960269
NCAPD3	Prevotella	Prevotella	-0.0739590815693409	0.368745558344358	855	412	0.841083309699941	0.95362445960269
FCGR1A	Lactobacillus	Lactobacillus	-0.0180649270400117	0.0906436197670427	855	398	0.842078787775803	0.95362445960269
MTATP6P26	Lactobacillus	Lactobacillus	-0.0181118934906478	0.0907330450385664	855	418	0.841827626831275	0.95362445960269
LOC101927297	Streptococcus	Streptococcus	-0.0750008836789611	0.372674038355837	855	345	0.840550811975777	0.95362445960269
MASTL	Prevotella	Prevotella	0.0725650384338684	0.365326021002259	855	433	0.842599030496606	0.95381370896152
HSPA2	Prevotella	Prevotella	-0.0730931066429331	0.369087038675237	855	368	0.843063062924639	0.954122977506382
NUP107	Helicobacter	Helicobacter	0.0120076145477566	0.0611841807862388	855	436	0.844458657133166	0.954318613780744
MTHFD2	Helicobacter	Helicobacter	-0.0120171835083112	0.0612370618432569	855	421	0.844468995378928	0.954318613780744
HROB	Prevotella	Prevotella	-0.0721173462041197	0.365614373822949	855	421	0.843679307213058	0.954318613780744
SLC5A6	Prevotella	Prevotella	-0.0718217926337955	0.366690609530648	855	438	0.844762836918714	0.954318613780744
CD300LG	Prevotella	Prevotella	-0.0718397961321464	0.366732647901476	855	409	0.844741991967881	0.954318613780744
BCL2L2	Prevotella	Prevotella	-0.0726132527968637	0.367704654915303	855	396	0.843501460114363	0.954318613780744
LTC4S	Helicobacter	Helicobacter	-0.012108495861735	0.0615121277778911	855	422	0.843994152441159	0.954318613780744
SASS6	Helicobacter	Helicobacter	0.0121439331958067	0.0617536378432082	855	415	0.844147485839467	0.954318613780744
MAL	Helicobacter	Helicobacter	-0.0114197140547382	0.0584652099734332	855	410	0.845185302918036	0.954537377582227
GORAB.AS1	Helicobacter	Helicobacter	-0.0120176437336731	0.0615880601606723	855	372	0.84533830158682	0.954537377582227
CDCA2	Prevotella	Prevotella	-0.0696364913204749	0.358340416460629	855	433	0.845963552273402	0.954596651177389
CCNA2	Lactobacillus	Lactobacillus	-0.0175040270774943	0.0899669014088278	855	445	0.845783384699481	0.954596651177389
PNRC1	Prevotella	Prevotella	0.0718218493768597	0.368869664656592	855	389	0.845668184357061	0.954596651177389
ERCC6L	Prevotella	Prevotella	-0.0705191475869903	0.363343913723576	855	424	0.846156736487063	0.954599206325658
ADHFE1	Lactobacillus	Lactobacillus	-0.017212231952005	0.0892070953801355	855	427	0.847046705187668	0.955112874850106
NDC1	Helicobacter	Helicobacter	0.0117563509950137	0.0610636638635466	855	406	0.847376142567014	0.955112874850106
PART1	Prevotella	Prevotella	0.0709289006642376	0.367239939492928	855	412	0.846895139699242	0.955112874850106
HOXC6	Lactobacillus	Lactobacillus	-0.0174074832196625	0.0903281741991742	855	406	0.847229225087845	0.955112874850106
DCTN3	Prevotella	Prevotella	-0.0701373720007027	0.365648285610056	855	402	0.847931817383275	0.955523796916019
DKC1	Helicobacter	Helicobacter	0.0115693242664437	0.0604668214650429	855	418	0.848310119650778	0.955734699922012
ZWILCH	Streptococcus	Streptococcus	0.0683056270038264	0.361331522997677	855	424	0.850107696558697	0.955933022011973
SGO1	Lactobacillus	Lactobacillus	-0.0164337160043031	0.0878573585538343	855	436	0.851666145513258	0.955933022011973
LYVE1	Helicobacter	Helicobacter	0.0112197144104729	0.0599672005520403	855	405	0.851628874689061	0.955933022011973
SDS	Prevotella	Prevotella	-0.0675760404637496	0.360870651259556	855	412	0.851502822635495	0.955933022011973
MEST	Helicobacter	Helicobacter	-0.0113059332840583	0.0605513280099473	855	425	0.85192750921707	0.955933022011973
KIAA1191	Streptococcus	Streptococcus	-0.0694846401253262	0.367375359950465	855	424	0.850029865306319	0.955933022011973
RPRM	Streptococcus	Streptococcus	-0.0687680754526206	0.366004546927907	855	426	0.851008889394165	0.955933022011973
ABHD6	Prevotella	Prevotella	-0.068081625036026	0.364161835393447	855	423	0.851741121328711	0.955933022011973
ZNF469	Helicobacter	Helicobacter	0.0115255737613722	0.0612247566713746	855	394	0.850725493569285	0.955933022011973
BMP1	Lactobacillus	Lactobacillus	-0.0168262399593761	0.0898764275813395	855	442	0.851536580067878	0.955933022011973
DDX31	Prevotella	Prevotella	0.0691382899257083	0.366867671338292	855	406	0.850564505251635	0.955933022011973
OTOP3	Streptococcus	Streptococcus	0.0697238935808843	0.371747660669026	855	504	0.85126871413509	0.955933022011973
GLTP	Helicobacter	Helicobacter	-0.011644999605499	0.0613472822961129	855	357	0.849494809313026	0.955933022011973
GAPLINC	Helicobacter	Helicobacter	0.0116305669877926	0.0615033444028747	855	396	0.850056011586794	0.955933022011973
PLPP3	Streptococcus	Streptococcus	-0.0702986225731009	0.372571942836421	855	424	0.850385042085052	0.955933022011973
NRG2	Prevotella	Prevotella	-0.0697576021477267	0.368335536389482	855	380	0.849835544538325	0.955933022011973
CPXM1	Lactobacillus	Lactobacillus	0.0170222171593846	0.090742238588696	855	398	0.851243919355343	0.955933022011973
DCAF5	Lactobacillus	Lactobacillus	0.0169759959788374	0.0907609016660284	855	409	0.851673293171998	0.955933022011973
TOP2A	Prevotella	Prevotella	-0.0662311962377607	0.356453771241493	855	451	0.852641398463201	0.956457743442628
CRYAB	Prevotella	Prevotella	-0.0678476362827223	0.36549543721054	855	372	0.852777724053447	0.956457743442628
FANCI	Prevotella	Prevotella	-0.066300204234122	0.357691215728418	855	425	0.852994107850673	0.956485880074763
LINC01914	Lactobacillus	Lactobacillus	-0.0166472454221674	0.0899587958184858	855	390	0.853230787188385	0.956536756937651
SMIM14	Lactobacillus	Lactobacillus	0.0166840852752381	0.0902774597365432	855	424	0.853423000537727	0.956537772402743
KIF18A	Streptococcus	Streptococcus	0.0660711872585582	0.360108155838762	855	435	0.854468392997115	0.956694165101456
CADM3	Prevotella	Prevotella	0.0661533892327497	0.360683595376075	855	406	0.85451922826862	0.956694165101456
RFC3	Lactobacillus	Lactobacillus	0.0162738744335487	0.0886789922151003	855	416	0.854438217625803	0.956694165101456
ZNF695	Streptococcus	Streptococcus	0.0677066029366813	0.368630830441351	855	397	0.854315821621233	0.956694165101456
IGKV1D.42	Streptococcus	Streptococcus	-0.0681395606144736	0.371277864911585	855	335	0.854428255164817	0.956694165101456
HOXC8	Prevotella	Prevotella	-0.0654517206781631	0.359667452009571	855	377	0.855643087790949	0.956770753340425
TEF	Lactobacillus	Lactobacillus	0.016263248551709	0.0891923866926098	855	423	0.855360240325355	0.956770753340425
PNPT1	Prevotella	Prevotella	0.0664971347010092	0.364437284004913	855	430	0.855261194041629	0.956770753340425
ZBTB22	Prevotella	Prevotella	-0.0664293094768904	0.364401935772692	855	434	0.8553933219446	0.956770753340425
DUSP1	Streptococcus	Streptococcus	0.0675752127023457	0.370768869697482	855	414	0.855424569950092	0.956770753340425
TFAP2A.AS2	Lactobacillus	Lactobacillus	0.0164549955114029	0.0904815092225997	855	403	0.855735761787676	0.956770753340425
RDH12	Prevotella	Prevotella	0.0646662360523506	0.357374650232871	855	373	0.856451560862628	0.956929118282265
CKAP5	Streptococcus	Streptococcus	-0.0669060986570238	0.369340870798779	855	436	0.856293075268436	0.956929118282265
DDX31	Lactobacillus	Lactobacillus	-0.0163325687151881	0.0901602952561658	855	406	0.856292803294333	0.956929118282265
GSTM5	Prevotella	Prevotella	0.0650194097360344	0.359961186216083	855	416	0.856701941309571	0.956945803231859
DIRAS1	Lactobacillus	Lactobacillus	-0.0163874831776262	0.0908189650066309	855	428	0.856849272213806	0.956945803231859
CRY2	Lactobacillus	Lactobacillus	-0.0160378308726385	0.0891762465781594	855	426	0.857317795947027	0.95725524335309
ATAD2	Helicobacter	Helicobacter	-0.0105624222426764	0.0594733188629597	855	422	0.859080004960657	0.957788436073671
DNASE1L3	Helicobacter	Helicobacter	-0.0108789879603426	0.0608946018061624	855	425	0.858252995351421	0.957788436073671
LNCOG	Prevotella	Prevotella	0.0655452724524374	0.366337088676062	855	397	0.858042690380633	0.957788436073671
F2R	Prevotella	Prevotella	0.0651014563348276	0.366578446704532	855	430	0.859085647139812	0.957788436073671
NKRF	Helicobacter	Helicobacter	-0.0109230469235337	0.0615286784537859	855	421	0.859136227158083	0.957788436073671
PGA3	Prevotella	Prevotella	0.0653331321468349	0.367919261278294	855	407	0.859099395385042	0.957788436073671
TMEM25	Prevotella	Prevotella	0.0657844837505026	0.368737105607517	855	424	0.858447610514877	0.957788436073671
CDH22	Lactobacillus	Lactobacillus	0.0160315095563838	0.090432966387737	855	396	0.85933462290956	0.957796057634373
DSN1	Lactobacillus	Lactobacillus	-0.0159976074997685	0.0906612108745912	855	420	0.859978723269747	0.958300337942665
NEK2	Lactobacillus	Lactobacillus	0.0150293816042265	0.0873817260352104	855	442	0.863480994401419	0.958586178234222
BRCA2	Streptococcus	Streptococcus	-0.0618970177441963	0.360474612810931	855	430	0.863706612355796	0.958586178234222
TMEM26	Helicobacter	Helicobacter	-0.0102228610070759	0.0597656804529118	855	423	0.86422597863157	0.958586178234222
HPCAL4	Streptococcus	Streptococcus	0.0624663903177894	0.36234167395218	855	420	0.863167010196332	0.958586178234222
CRADD	Lactobacillus	Lactobacillus	-0.0154435501367512	0.0882251034978793	855	420	0.861084346471641	0.958586178234222
MYBL2	Streptococcus	Streptococcus	0.0631114762445593	0.36230323833373	855	457	0.861753604379577	0.958586178234222
MIR22HG	Prevotella	Prevotella	-0.0609347406952953	0.360662534503934	855	419	0.865874456920553	0.958586178234222
C5orf34	Prevotella	Prevotella	0.0616694375731555	0.360959733822735	855	437	0.864383581257243	0.958586178234222
FAM91A1	Helicobacter	Helicobacter	0.0101918852747916	0.0603840776261651	855	428	0.866006497312069	0.958586178234222
RAB5B	Prevotella	Prevotella	0.0614896456837085	0.362570985041473	855	414	0.865370314651175	0.958586178234222
SOX4	Lactobacillus	Lactobacillus	0.0153435855297155	0.0891921346674177	855	428	0.863456151563821	0.958586178234222
TLE5	Prevotella	Prevotella	-0.0626082665148556	0.362761332159426	855	425	0.863016388841489	0.958586178234222
PER1	Streptococcus	Streptococcus	0.0643961602813861	0.368714766769333	855	431	0.861396028070258	0.958586178234222
NDC1	Streptococcus	Streptococcus	0.0621919872058516	0.369397365020888	855	406	0.86633964742262	0.958586178234222
PRADC1	Lactobacillus	Lactobacillus	0.0153095200293026	0.0895676690624078	855	435	0.864322006488319	0.958586178234222
SPAG7	Lactobacillus	Lactobacillus	-0.015557953430751	0.0898768769988483	855	414	0.862611758242241	0.958586178234222
LNCOG	Streptococcus	Streptococcus	-0.0641109179388356	0.370586134454858	855	397	0.862693687015206	0.958586178234222
LGI1	Prevotella	Prevotella	0.0618172392364109	0.365558959969899	855	412	0.86575564229781	0.958586178234222
PLOD3	Prevotella	Prevotella	-0.0643273501148034	0.36638885717347	855	437	0.860672654680473	0.958586178234222
KLF15	Lactobacillus	Lactobacillus	-0.0151647820385405	0.0900939691445253	855	452	0.86637018788809	0.958586178234222
LRRC8D	Lactobacillus	Lactobacillus	0.0156911707847018	0.0901788339376695	855	423	0.861906474250055	0.958586178234222
IGHV3.60	Prevotella	Prevotella	-0.063138140365911	0.3659380776124	855	335	0.863055890634815	0.958586178234222
ATP13A3	Streptococcus	Streptococcus	0.0638450861702233	0.371363730436341	855	408	0.863540898462881	0.958586178234222
HOXB.AS4	Prevotella	Prevotella	-0.0624642823434732	0.367428179024775	855	375	0.865047444246751	0.958586178234222
SPINK7	Prevotella	Prevotella	0.0625983016546332	0.367251987607079	855	364	0.864696434186521	0.958586178234222
HADHA	Lactobacillus	Lactobacillus	-0.0156813682522411	0.0903292780880081	855	431	0.862219425488806	0.958586178234222
AJUBA	Prevotella	Prevotella	-0.0638252331440586	0.367273897923602	855	433	0.862078986099244	0.958586178234222
LGALS9B	Streptococcus	Streptococcus	-0.0642132765345119	0.372168076979943	855	376	0.863055413504562	0.958586178234222
NRG2	Streptococcus	Streptococcus	0.0627919778714457	0.372607761628079	855	380	0.866214099935158	0.958586178234222
HDC	Streptococcus	Streptococcus	-0.063053131090269	0.372083161898698	855	426	0.865475372657292	0.958586178234222
LIPG	Lactobacillus	Lactobacillus	-0.015361492819693	0.0908108629622631	855	408	0.865711716014336	0.958586178234222
GORAB.AS1	Lactobacillus	Lactobacillus	0.0153211979159256	0.0905117716294887	855	372	0.865622244803734	0.958586178234222
PUS7	Lactobacillus	Lactobacillus	-0.0149635260754395	0.0890656345186554	855	426	0.866618879272787	0.958604456968659
ZBTB22	Streptococcus	Streptococcus	0.061827607581965	0.368628536231236	855	434	0.866840880313093	0.958604456968659
PPM1H	Streptococcus	Streptococcus	-0.0617388029571881	0.368630741236873	855	468	0.867031143261727	0.958604456968659
MMRN1	Helicobacter	Helicobacter	0.0102794601676617	0.0614338218043482	855	429	0.867153591773849	0.958604456968659
CASP2	Streptococcus	Streptococcus	-0.0616782007637205	0.369242032263554	855	425	0.867378326634725	0.958640944556504
GINS1	Prevotella	Prevotella	-0.059564432146076	0.359269108058939	855	428	0.868359044029427	0.959512755833621
MTFR1L	Helicobacter	Helicobacter	0.00996755986538458	0.0602525782282671	855	415	0.868645240350702	0.959616924824019
RDH12	Streptococcus	Streptococcus	-0.0594648787765304	0.361519743088493	855	373	0.869387844679912	0.959672682753998
ZFYVE1	Helicobacter	Helicobacter	-0.0100275716757536	0.0610893953892394	855	415	0.869655385111673	0.959672682753998
BCL2L2	Streptococcus	Streptococcus	0.0610795427320624	0.371969562728644	855	396	0.869608254773747	0.959672682753998
POLG2	Streptococcus	Streptococcus	0.0614869308160084	0.373342409796628	855	407	0.869224725612952	0.959672682753998
LIPG	Helicobacter	Helicobacter	-0.0101798128452155	0.0617915746280705	855	408	0.869184422190978	0.959672682753998
FKBP8	Lactobacillus	Lactobacillus	-0.0147733710899855	0.0904722162877642	855	401	0.870327550167623	0.959791522072297
APMAP	Lactobacillus	Lactobacillus	-0.0147792656594801	0.0905163449273727	855	413	0.870338952215159	0.959791522072297
GADD45B	Streptococcus	Streptococcus	0.0610382535296339	0.372985091891301	855	414	0.870047225824587	0.959791522072297
HSPD1P5	Helicobacter	Helicobacter	0.0100568628122866	0.061732655773339	855	389	0.870628117421378	0.959898696164694
COL10A1	Helicobacter	Helicobacter	0.00957211307575338	0.0589998337838889	855	403	0.871155731936561	0.960057011170995
HMGB3	Helicobacter	Helicobacter	-0.00990507319624124	0.0610136918411063	855	431	0.871075320250034	0.960057011170995
MIR4435.2HG	Lactobacillus	Lactobacillus	-0.0136113572934251	0.084068545483145	855	430	0.871416945518894	0.960071459837181
BIRC5	Lactobacillus	Lactobacillus	-0.0144751079634097	0.089498814684186	855	461	0.871552871240193	0.960071459837181
ARHGAP8	Prevotella	Prevotella	0.0577383329905383	0.361986434656994	855	437	0.873309638314576	0.960627543127619
PACC1	Streptococcus	Streptococcus	-0.0580838458324443	0.364422175348779	855	427	0.873402562211631	0.960627543127619
ETV4	Prevotella	Prevotella	0.0583513297448911	0.364530645195937	855	433	0.872862043552535	0.960627543127619
LHFPL5	Streptococcus	Streptococcus	-0.0594156726260435	0.369543290664149	855	419	0.872303855697405	0.960627543127619
ID4	Prevotella	Prevotella	0.0584195176124756	0.365926500565112	855	426	0.873196157581014	0.960627543127619
HSPD1	Streptococcus	Streptococcus	0.0592242396880307	0.371090047775752	855	388	0.873237815146115	0.960627543127619
PGM5	Prevotella	Prevotella	0.0587900788532899	0.367269745994079	855	380	0.872861412290075	0.960627543127619
SASS6	Lactobacillus	Lactobacillus	0.014419900313897	0.0907551098568908	855	415	0.873794881361456	0.960847681285964
CKMT2	Streptococcus	Streptococcus	-0.0562156341120901	0.356365401416908	855	404	0.874693537684903	0.960864786110568
CENPO	Lactobacillus	Lactobacillus	-0.0139585276980755	0.0885270322146061	855	434	0.874750144754546	0.960864786110568
SPAG5	Lactobacillus	Lactobacillus	-0.0139676386376773	0.0886190161825778	855	437	0.874798083384112	0.960864786110568
SMIM5	Prevotella	Prevotella	0.0573963957870377	0.363210393384364	855	418	0.874474516965377	0.960864786110568
BNIP3P11	Helicobacter	Helicobacter	-0.00970628988231449	0.0611945458465792	855	428	0.874010999223832	0.960864786110568
SRSF10	Helicobacter	Helicobacter	0.00970819501602128	0.0616767216529179	855	419	0.874963474232283	0.960864786110568
ANLN	Prevotella	Prevotella	-0.0550580850254565	0.354017260244716	855	447	0.876445415644663	0.961057864423526
SOX9	Prevotella	Prevotella	-0.0557759183623293	0.357060498412694	855	468	0.875905738023997	0.961057864423526
GTSE1	Lactobacillus	Lactobacillus	0.0136767208886708	0.0879680168692277	855	445	0.876484772354256	0.961057864423526
SLC38A7	Prevotella	Prevotella	-0.0574057215807917	0.367941862319762	855	444	0.876055561651483	0.961057864423526
PIN1	Helicobacter	Helicobacter	0.00966014148592582	0.0616323348109201	855	398	0.87548844035409	0.961057864423526
HSPA2	Streptococcus	Streptococcus	0.0581111677702727	0.373367980387579	855	368	0.876353420408199	0.961057864423526
DSN1	Prevotella	Prevotella	0.0573645773715525	0.368905927157515	855	420	0.876464745297156	0.961057864423526
ASPA	Streptococcus	Streptococcus	-0.0561635099456075	0.363463649806511	855	445	0.877234067233341	0.961668567455976
ZNF695	Helicobacter	Helicobacter	-0.00935602099175611	0.0609369509675249	855	397	0.878012019819556	0.961888715840881
GORAB	Lactobacillus	Lactobacillus	0.0139113926453442	0.0903971412725367	855	438	0.877731500606956	0.961888715840881
DCAF5	Helicobacter	Helicobacter	-0.00948886278852726	0.0617575788365529	855	409	0.877924638640307	0.961888715840881
PRADC1	Helicobacter	Helicobacter	-0.00929661184860307	0.0609456526080144	855	435	0.878797779018021	0.962117121762668
KIF1C	Lactobacillus	Lactobacillus	0.0137767891580714	0.0902560885677147	855	416	0.878717575006024	0.962117121762668
KIT	Prevotella	Prevotella	0.0563071834575016	0.36814796375829	855	431	0.878476291715247	0.962117121762668
CPEB3	Lactobacillus	Lactobacillus	-0.0137759475051152	0.0904915754297202	855	409	0.879038085472493	0.962169533135391
HADHB	Lactobacillus	Lactobacillus	-0.0133034122806984	0.0878139668514528	855	420	0.879620926675739	0.962187207808225
SKA3	Lactobacillus	Lactobacillus	-0.0132540997849594	0.087784143062855	855	435	0.880023315959929	0.962187207808225
DNA2	Prevotella	Prevotella	-0.0533510372698646	0.358786530446658	855	437	0.881826815566525	0.962187207808225
NT5C1A	Prevotella	Prevotella	-0.0532495939261983	0.360193693607966	855	423	0.882507301649177	0.962187207808225
SGO2	Prevotella	Prevotella	0.0535504840833167	0.36033553726992	855	422	0.88189443853986	0.962187207808225
TREM2	Prevotella	Prevotella	0.0546299613943503	0.362081862976586	855	434	0.880108287124248	0.962187207808225
P2RY14	Prevotella	Prevotella	0.0526269369582187	0.36257269796196	855	439	0.884627960174006	0.962187207808225
TLE5	Streptococcus	Streptococcus	0.0537958541718313	0.366968903696047	855	425	0.883486399017747	0.962187207808225
HOXB9	Prevotella	Prevotella	0.054765338105537	0.363215432004863	855	406	0.880185697796947	0.962187207808225
NAA25	Lactobacillus	Lactobacillus	-0.0132175763807469	0.0896719752574819	855	448	0.882851942109481	0.962187207808225
MARCHF2	Prevotella	Prevotella	0.0537191546048042	0.365348260225412	855	414	0.883138928355269	0.962187207808225
TICRR	Lactobacillus	Lactobacillus	-0.0131472068985736	0.0894090927641253	855	436	0.883130998219229	0.962187207808225
HSPB8	Streptococcus	Streptococcus	-0.053945768410328	0.369316894462642	855	386	0.883901551586701	0.962187207808225
ATR	Lactobacillus	Lactobacillus	-0.0133104168356457	0.0897636701357171	855	437	0.882154724554671	0.962187207808225
TOPBP1	Helicobacter	Helicobacter	0.00888740798757672	0.0612334180503251	855	422	0.884634918858882	0.962187207808225
VAMP2	Helicobacter	Helicobacter	0.00892404227602629	0.0612543107585535	855	414	0.884201963941409	0.962187207808225
ATP13A3	Helicobacter	Helicobacter	-0.00901654772420758	0.0613887162004937	855	408	0.883264525320189	0.962187207808225
ATOH8	Prevotella	Prevotella	0.0542936668206099	0.367411520532873	855	436	0.882556652322386	0.962187207808225
SMIM14	Prevotella	Prevotella	0.0556208821715436	0.367344420665227	855	424	0.879685558359759	0.962187207808225
SSBP2	Prevotella	Prevotella	-0.0534461296028026	0.368032237416597	855	391	0.884570597014809	0.962187207808225
UFSP2	Streptococcus	Streptococcus	-0.0558893391752581	0.372522486041686	855	404	0.880777023930118	0.962187207808225
CCT6A	Prevotella	Prevotella	-0.0536375318622465	0.368130604863319	855	441	0.884190870433471	0.962187207808225
CDCA7	Streptococcus	Streptococcus	0.0540127486819645	0.371694658472398	855	435	0.884496792006324	0.962187207808225
POLG2	Prevotella	Prevotella	-0.0548583773438103	0.369061761270138	855	407	0.881870788106971	0.962187207808225
BORA	Prevotella	Prevotella	-0.0539951721825739	0.36845728728011	855	434	0.883526816330443	0.962187207808225
JUND	Helicobacter	Helicobacter	-0.00913138691407795	0.0617017770997455	855	409	0.88238399756937	0.962187207808225
ANP32E	Lactobacillus	Lactobacillus	0.0134174257222038	0.0905490507688919	855	433	0.882237056078343	0.962187207808225
UBE2J1	Helicobacter	Helicobacter	-0.00911738690278167	0.0617299738492526	855	417	0.882616265179502	0.962187207808225
BEND5	Streptococcus	Streptococcus	-0.0548619534955995	0.37377537224115	855	394	0.883342197110988	0.962187207808225
KIF18B	Lactobacillus	Lactobacillus	0.0124505883973517	0.0862878443806057	855	445	0.885304662434999	0.962409028190174
RIPK2	Streptococcus	Streptococcus	-0.0527154026276261	0.366318115885836	855	433	0.885608787740598	0.962409028190174
DDX21	Lactobacillus	Lactobacillus	0.0129151499728763	0.0896413920291043	855	418	0.885474851918961	0.962409028190174
RRAGA	Helicobacter	Helicobacter	0.00889263286959045	0.0615527348220447	855	412	0.885162229715883	0.962409028190174
WDR43	Streptococcus	Streptococcus	0.0530940754880391	0.370541754920433	855	412	0.886096970698239	0.962730302801216
TRIM59	Helicobacter	Helicobacter	-0.00850499496547994	0.0598476047101103	855	434	0.887026150780855	0.962903982645079
PLXNA1	Prevotella	Prevotella	0.0522412875257876	0.367612649442933	855	433	0.887027148812647	0.962903982645079
